img_id,class_id,class_name,image_path
ILSVRC2012_val_00026453,n03388183,fountain pen,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026453.JPEG
ILSVRC2012_val_00041106,n04443257,tobacco shop,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041106.JPEG
ILSVRC2012_val_00026265,n01677366,common iguana,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026265.JPEG
ILSVRC2012_val_00039055,n02395406,hog,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039055.JPEG
ILSVRC2012_val_00033709,n03982430,pool table,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033709.JPEG
ILSVRC2012_val_00036623,n04049303,rain barrel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00036623.JPEG
ILSVRC2012_val_00044430,n02108000,EntleBucher,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044430.JPEG
ILSVRC2012_val_00013906,n03793489,mouse,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013906.JPEG
ILSVRC2012_val_00022005,n03544143,hourglass,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022005.JPEG
ILSVRC2012_val_00048627,n02104029,kuvasz,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048627.JPEG
ILSVRC2012_val_00038648,n02326432,hare,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038648.JPEG
ILSVRC2012_val_00010754,n11879895,rapeseed,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010754.JPEG
ILSVRC2012_val_00036946,n03908714,pencil sharpener,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00036946.JPEG
ILSVRC2012_val_00023793,n02974003,car wheel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023793.JPEG
ILSVRC2012_val_00038592,n04404412,television,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038592.JPEG
ILSVRC2012_val_00026210,n04330267,stove,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026210.JPEG
ILSVRC2012_val_00011584,n01847000,drake,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011584.JPEG
ILSVRC2012_val_00018054,n04399382,teddy,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018054.JPEG
ILSVRC2012_val_00039388,n10565667,scuba diver,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039388.JPEG
ILSVRC2012_val_00010409,n01531178,goldfinch,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010409.JPEG
ILSVRC2012_val_00032805,n01667778,terrapin,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032805.JPEG
ILSVRC2012_val_00008506,n07873807,pizza,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008506.JPEG
ILSVRC2012_val_00034409,n03207941,dishwasher,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034409.JPEG
ILSVRC2012_val_00007798,n07717556,butternut squash,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007798.JPEG
ILSVRC2012_val_00016368,n02138441,meerkat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016368.JPEG
ILSVRC2012_val_00018898,n02112137,chow,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018898.JPEG
ILSVRC2012_val_00033793,n04346328,stupa,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033793.JPEG
ILSVRC2012_val_00016499,n02107312,miniature pinscher,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016499.JPEG
ILSVRC2012_val_00044650,n02799071,baseball,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044650.JPEG
ILSVRC2012_val_00000596,n02950826,cannon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000596.JPEG
ILSVRC2012_val_00040496,n02101388,Brittany spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040496.JPEG
ILSVRC2012_val_00038698,n07734744,mushroom,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038698.JPEG
ILSVRC2012_val_00047614,n02129604,tiger,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047614.JPEG
ILSVRC2012_val_00023715,n06785654,crossword puzzle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023715.JPEG
ILSVRC2012_val_00015872,n02437312,Arabian camel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00015872.JPEG
ILSVRC2012_val_00031466,n01484850,great white shark,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031466.JPEG
ILSVRC2012_val_00011192,n03929855,pickelhaube,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011192.JPEG
ILSVRC2012_val_00031892,n04328186,stopwatch,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031892.JPEG
ILSVRC2012_val_00041343,n02415577,bighorn,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041343.JPEG
ILSVRC2012_val_00008600,n03680355,Loafer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008600.JPEG
ILSVRC2012_val_00049880,n03775071,mitten,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049880.JPEG
ILSVRC2012_val_00006128,n02825657,bell cote,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006128.JPEG
ILSVRC2012_val_00025996,n02398521,hippopotamus,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025996.JPEG
ILSVRC2012_val_00012510,n02834397,bib,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012510.JPEG
ILSVRC2012_val_00024669,n02110185,Siberian husky,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024669.JPEG
ILSVRC2012_val_00039578,n01695060,Komodo dragon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039578.JPEG
ILSVRC2012_val_00021427,n02823750,beer glass,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021427.JPEG
ILSVRC2012_val_00036064,n03680355,Loafer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00036064.JPEG
ILSVRC2012_val_00007803,n02794156,barometer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007803.JPEG
ILSVRC2012_val_00019737,n02259212,leafhopper,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019737.JPEG
ILSVRC2012_val_00012546,n01494475,hammerhead,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012546.JPEG
ILSVRC2012_val_00012360,n03743016,megalith,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012360.JPEG
ILSVRC2012_val_00015643,n01742172,boa constrictor,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00015643.JPEG
ILSVRC2012_val_00021742,n02317335,starfish,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021742.JPEG
ILSVRC2012_val_00029464,n03733805,measuring cup,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029464.JPEG
ILSVRC2012_val_00002455,n04485082,tripod,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00002455.JPEG
ILSVRC2012_val_00026249,n04476259,tray,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026249.JPEG
ILSVRC2012_val_00024835,n02002724,black stork,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024835.JPEG
ILSVRC2012_val_00043519,n03937543,pill bottle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043519.JPEG
ILSVRC2012_val_00040013,n03947888,pirate,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040013.JPEG
ILSVRC2012_val_00003343,n02229544,cricket,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003343.JPEG
ILSVRC2012_val_00030782,n02317335,starfish,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030782.JPEG
ILSVRC2012_val_00010650,n03977966,police van,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010650.JPEG
ILSVRC2012_val_00045491,n02444819,otter,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045491.JPEG
ILSVRC2012_val_00012847,n03995372,power drill,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012847.JPEG
ILSVRC2012_val_00029781,n03724870,mask,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029781.JPEG
ILSVRC2012_val_00010110,n03841143,odometer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010110.JPEG
ILSVRC2012_val_00032747,n02776631,bakery,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032747.JPEG
ILSVRC2012_val_00008783,n04389033,tank,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008783.JPEG
ILSVRC2012_val_00038500,n02092002,Scottish deerhound,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038500.JPEG
ILSVRC2012_val_00045611,n01530575,brambling,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045611.JPEG
ILSVRC2012_val_00013566,n03733805,measuring cup,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013566.JPEG
ILSVRC2012_val_00040160,n02500267,indri,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040160.JPEG
ILSVRC2012_val_00024878,n04482393,tricycle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024878.JPEG
ILSVRC2012_val_00038167,n02093754,Border terrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038167.JPEG
ILSVRC2012_val_00020255,n03063689,coffeepot,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020255.JPEG
ILSVRC2012_val_00007299,n02412080,ram,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007299.JPEG
ILSVRC2012_val_00041614,n02939185,caldron,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041614.JPEG
ILSVRC2012_val_00025272,n07715103,cauliflower,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025272.JPEG
ILSVRC2012_val_00046580,n04201297,shoji,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046580.JPEG
ILSVRC2012_val_00033054,n03956157,planetarium,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033054.JPEG
ILSVRC2012_val_00021209,n04612504,yawl,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021209.JPEG
ILSVRC2012_val_00026700,n03000247,chain mail,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026700.JPEG
ILSVRC2012_val_00042591,n06596364,comic book,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042591.JPEG
ILSVRC2012_val_00038126,n01860187,black swan,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038126.JPEG
ILSVRC2012_val_00041968,n04371430,swimming trunks,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041968.JPEG
ILSVRC2012_val_00014130,n01945685,slug,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014130.JPEG
ILSVRC2012_val_00044436,n03777754,modem,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044436.JPEG
ILSVRC2012_val_00047998,n13037406,gyromitra,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047998.JPEG
ILSVRC2012_val_00009262,n02791270,barbershop,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00009262.JPEG
ILSVRC2012_val_00049173,n04133789,sandal,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049173.JPEG
ILSVRC2012_val_00024910,n02128757,snow leopard,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024910.JPEG
ILSVRC2012_val_00043215,n03743016,megalith,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043215.JPEG
ILSVRC2012_val_00047468,n03249569,drum,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047468.JPEG
ILSVRC2012_val_00003257,n01986214,hermit crab,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003257.JPEG
ILSVRC2012_val_00048306,n01774750,tarantula,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048306.JPEG
ILSVRC2012_val_00020164,n02264363,lacewing,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020164.JPEG
ILSVRC2012_val_00035477,n04479046,trench coat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00035477.JPEG
ILSVRC2012_val_00001936,n07745940,strawberry,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00001936.JPEG
ILSVRC2012_val_00020289,n02974003,car wheel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020289.JPEG
ILSVRC2012_val_00020204,n02808304,bath towel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020204.JPEG
ILSVRC2012_val_00023064,n04330267,stove,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023064.JPEG
ILSVRC2012_val_00027826,n03803284,muzzle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027826.JPEG
ILSVRC2012_val_00034351,n04326547,stone wall,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034351.JPEG
ILSVRC2012_val_00032986,n02169497,leaf beetle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032986.JPEG
ILSVRC2012_val_00002920,n03670208,limousine,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00002920.JPEG
ILSVRC2012_val_00008797,n03249569,drum,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008797.JPEG
ILSVRC2012_val_00040279,n02526121,eel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040279.JPEG
ILSVRC2012_val_00041525,n03759954,microphone,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041525.JPEG
ILSVRC2012_val_00013362,n03124170,cowboy hat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013362.JPEG
ILSVRC2012_val_00029494,n04311004,steel arch bridge,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029494.JPEG
ILSVRC2012_val_00036606,n03220513,dome,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00036606.JPEG
ILSVRC2012_val_00018645,n01629819,European fire salamander,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018645.JPEG
ILSVRC2012_val_00033570,n02895154,breastplate,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033570.JPEG
ILSVRC2012_val_00008875,n02666196,abacus,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008875.JPEG
ILSVRC2012_val_00000135,n04037443,racer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000135.JPEG
ILSVRC2012_val_00003444,n02168699,long-horned beetle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003444.JPEG
ILSVRC2012_val_00045081,n04399382,teddy,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045081.JPEG
ILSVRC2012_val_00034591,n03770679,minivan,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034591.JPEG
ILSVRC2012_val_00043293,n03888605,parallel bars,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043293.JPEG
ILSVRC2012_val_00008900,n03680355,Loafer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008900.JPEG
ILSVRC2012_val_00026402,n04370456,sweatshirt,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026402.JPEG
ILSVRC2012_val_00019735,n03630383,lab coat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019735.JPEG
ILSVRC2012_val_00043708,n04201297,shoji,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043708.JPEG
ILSVRC2012_val_00014097,n01855032,red-breasted merganser,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014097.JPEG
ILSVRC2012_val_00048955,n02095314,wire-haired fox terrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048955.JPEG
ILSVRC2012_val_00016525,n04067472,reel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016525.JPEG
ILSVRC2012_val_00015648,n03887697,paper towel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00015648.JPEG
ILSVRC2012_val_00046250,n04044716,radio telescope,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046250.JPEG
ILSVRC2012_val_00004919,n02168699,long-horned beetle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004919.JPEG
ILSVRC2012_val_00012654,n04347754,submarine,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012654.JPEG
ILSVRC2012_val_00021160,n03787032,mortarboard,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021160.JPEG
ILSVRC2012_val_00027287,n02837789,bikini,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027287.JPEG
ILSVRC2012_val_00013330,n01776313,tick,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013330.JPEG
ILSVRC2012_val_00004625,n02909870,bucket,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004625.JPEG
ILSVRC2012_val_00006122,n04509417,unicycle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006122.JPEG
ILSVRC2012_val_00048424,n04317175,stethoscope,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048424.JPEG
ILSVRC2012_val_00025874,n04428191,thresher,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025874.JPEG
ILSVRC2012_val_00012401,n02115641,dingo,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012401.JPEG
ILSVRC2012_val_00003345,n07749582,lemon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003345.JPEG
ILSVRC2012_val_00002927,n13037406,gyromitra,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00002927.JPEG
ILSVRC2012_val_00024400,n02096051,Airedale,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024400.JPEG
ILSVRC2012_val_00025443,n02701002,ambulance,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025443.JPEG
ILSVRC2012_val_00026034,n03467068,guillotine,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026034.JPEG
ILSVRC2012_val_00038852,n07614500,ice cream,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038852.JPEG
ILSVRC2012_val_00037887,n04389033,tank,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037887.JPEG
ILSVRC2012_val_00039466,n01592084,chickadee,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039466.JPEG
ILSVRC2012_val_00049389,n02128757,snow leopard,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049389.JPEG
ILSVRC2012_val_00023128,n01608432,kite,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023128.JPEG
ILSVRC2012_val_00033099,n03814906,necklace,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033099.JPEG
ILSVRC2012_val_00033414,n01768244,trilobite,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033414.JPEG
ILSVRC2012_val_00037146,n02526121,eel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037146.JPEG
ILSVRC2012_val_00019053,n04467665,trailer truck,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019053.JPEG
ILSVRC2012_val_00024319,n04005630,prison,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024319.JPEG
ILSVRC2012_val_00020071,n04326547,stone wall,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020071.JPEG
ILSVRC2012_val_00005275,n03642806,laptop,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005275.JPEG
ILSVRC2012_val_00047197,n04252077,snowmobile,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047197.JPEG
ILSVRC2012_val_00012622,n07711569,mashed potato,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012622.JPEG
ILSVRC2012_val_00015706,n01518878,ostrich,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00015706.JPEG
ILSVRC2012_val_00031144,n01622779,great grey owl,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031144.JPEG
ILSVRC2012_val_00005084,n01981276,king crab,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005084.JPEG
ILSVRC2012_val_00045350,n04228054,ski,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045350.JPEG
ILSVRC2012_val_00045187,n07718747,artichoke,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045187.JPEG
ILSVRC2012_val_00003577,n01776313,tick,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003577.JPEG
ILSVRC2012_val_00018974,n02509815,lesser panda,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018974.JPEG
ILSVRC2012_val_00010105,n03347037,fire screen,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010105.JPEG
ILSVRC2012_val_00032874,n02488291,langur,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032874.JPEG
ILSVRC2012_val_00017933,n04380533,table lamp,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017933.JPEG
ILSVRC2012_val_00006897,n03134739,croquet ball,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006897.JPEG
ILSVRC2012_val_00030020,n02699494,altar,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030020.JPEG
ILSVRC2012_val_00046795,n02104365,schipperke,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046795.JPEG
ILSVRC2012_val_00049494,n02974003,car wheel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049494.JPEG
ILSVRC2012_val_00022911,n02113624,toy poodle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022911.JPEG
ILSVRC2012_val_00022862,n02013706,limpkin,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022862.JPEG
ILSVRC2012_val_00010452,n12057211,yellow lady's slipper,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010452.JPEG
ILSVRC2012_val_00033049,n02090379,redbone,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033049.JPEG
ILSVRC2012_val_00035651,n01774384,black widow,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00035651.JPEG
ILSVRC2012_val_00031545,n02090721,Irish wolfhound,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031545.JPEG
ILSVRC2012_val_00026021,n01806567,quail,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026021.JPEG
ILSVRC2012_val_00019701,n02974003,car wheel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019701.JPEG
ILSVRC2012_val_00012870,n01560419,bulbul,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012870.JPEG
ILSVRC2012_val_00023448,n01914609,sea anemone,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023448.JPEG
ILSVRC2012_val_00006320,n02447366,badger,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006320.JPEG
ILSVRC2012_val_00017734,n02091244,Ibizan hound,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017734.JPEG
ILSVRC2012_val_00004043,n03764736,milk can,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004043.JPEG
ILSVRC2012_val_00028456,n03980874,poncho,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00028456.JPEG
ILSVRC2012_val_00021907,n02860847,bobsled,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021907.JPEG
ILSVRC2012_val_00047070,n04208210,shovel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047070.JPEG
ILSVRC2012_val_00049056,n01798484,prairie chicken,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049056.JPEG
ILSVRC2012_val_00042413,n02114367,timber wolf,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042413.JPEG
ILSVRC2012_val_00045683,n02086646,Blenheim spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045683.JPEG
ILSVRC2012_val_00016644,n09468604,valley,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016644.JPEG
ILSVRC2012_val_00027437,n03676483,lipstick,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027437.JPEG
ILSVRC2012_val_00007153,n02018207,American coot,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007153.JPEG
ILSVRC2012_val_00045341,n03379051,football helmet,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045341.JPEG
ILSVRC2012_val_00024549,n12267677,acorn,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024549.JPEG
ILSVRC2012_val_00036647,n04509417,unicycle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00036647.JPEG
ILSVRC2012_val_00023647,n03899768,patio,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023647.JPEG
ILSVRC2012_val_00008689,n03908618,pencil box,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008689.JPEG
ILSVRC2012_val_00029049,n04550184,wardrobe,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029049.JPEG
ILSVRC2012_val_00002168,n01616318,vulture,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00002168.JPEG
ILSVRC2012_val_00008140,n02169497,leaf beetle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008140.JPEG
ILSVRC2012_val_00030441,n04398044,teapot,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030441.JPEG
ILSVRC2012_val_00041365,n03982430,pool table,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041365.JPEG
ILSVRC2012_val_00010570,n01833805,hummingbird,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010570.JPEG
ILSVRC2012_val_00041753,n07583066,guacamole,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041753.JPEG
ILSVRC2012_val_00010462,n01632458,spotted salamander,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010462.JPEG
ILSVRC2012_val_00038094,n03763968,military uniform,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038094.JPEG
ILSVRC2012_val_00038230,n01669191,box turtle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038230.JPEG
ILSVRC2012_val_00020677,n03127925,crate,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020677.JPEG
ILSVRC2012_val_00049542,n01749939,green mamba,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049542.JPEG
ILSVRC2012_val_00022484,n07745940,strawberry,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022484.JPEG
ILSVRC2012_val_00020979,n03250847,drumstick,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020979.JPEG
ILSVRC2012_val_00020000,n02480855,gorilla,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020000.JPEG
ILSVRC2012_val_00002232,n01669191,box turtle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00002232.JPEG
